hotel,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit_type,agent,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,0.0,0,2015,43,18,2,1,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,99.0,0.0,0.0
Resort Hotel,0.0,157,2015,43,18,2,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,66.0,0.0,1.0
Resort Hotel,0.0,0,2015,43,21,0,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,48.0,0.0,0.0
Resort Hotel,0.0,11,2015,43,20,0,2,1,0,0,0,0,0,0,No Deposit,240.0,0.0,47.0,1.0,0.0
Resort Hotel,0.0,1,2015,43,21,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,66.0,1.0,0.0
Resort Hotel,0.0,35,2015,43,19,1,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,56.0,0.0,1.0
Resort Hotel,0.0,9,2015,42,15,2,5,2,0,1,0,0,0,0,No Deposit,314.0,0.0,74.57,0.0,1.0
Resort Hotel,0.0,2,2015,43,21,0,1,1,0,0,0,0,0,0,No Deposit,240.0,0.0,58.0,0.0,0.0
Resort Hotel,0.0,16,2015,43,21,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,86.0,0.0,1.0
Resort Hotel,0.0,0,2015,43,19,1,2,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,40.0,0.0,0.0
Resort Hotel,0.0,2,2015,43,21,0,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,48.0,1.0,0.0
Resort Hotel,0.0,5,2015,43,20,0,2,2,0,0,0,0,0,0,No Deposit,134.0,0.0,44.5,0.0,0.0
Resort Hotel,0.0,0,2015,43,21,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,56.0,1.0,1.0
Resort Hotel,0.0,215,2015,42,12,3,7,2,0,0,0,0,0,0,No Deposit,95.0,0.0,57.6,0.0,0.0
Resort Hotel,0.0,223,2015,42,15,2,5,2,1,0,0,0,0,0,No Deposit,2.0,0.0,56.95,0.0,0.0
Resort Hotel,0.0,215,2015,42,12,3,7,2,0,0,0,0,0,0,No Deposit,95.0,0.0,59.2,0.0,0.0
Resort Hotel,0.0,0,2015,43,20,0,2,2,2,0,0,0,0,0,No Deposit,240.0,0.0,106.0,0.0,1.0
Resort Hotel,0.0,292,2015,43,21,0,2,2,0,0,0,0,0,0,No Deposit,208.0,0.0,70.0,0.0,0.0
Resort Hotel,0.0,292,2015,43,21,0,2,2,0,0,0,0,0,0,No Deposit,208.0,0.0,70.0,0.0,0.0
Resort Hotel,0.0,10,2015,43,20,0,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,112.0,1.0,1.0
Resort Hotel,0.0,75,2015,43,19,1,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,46.0,0.0,2.0
Resort Hotel,0.0,36,2015,43,18,2,3,2,0,0,0,0,0,0,No Deposit,36.0,0.0,38.04,0.0,0.0
Resort Hotel,0.0,32,2015,42,16,2,5,2,0,0,0,0,0,0,No Deposit,147.0,0.0,58.93,0.0,1.0
Resort Hotel,0.0,24,2015,43,18,2,3,2,0,0,0,0,0,0,No Deposit,241.0,0.0,75.08,0.0,1.0
Resort Hotel,0.0,33,2015,42,17,2,5,2,0,0,0,0,0,0,No Deposit,241.0,0.0,71.39,0.0,1.0
Resort Hotel,0.0,48,2015,43,18,2,4,1,0,0,0,0,0,0,No Deposit,40.0,0.0,40.8,0.0,0.0
Resort Hotel,0.0,113,2015,43,18,2,4,1,0,0,0,0,0,0,No Deposit,40.0,0.0,37.0,0.0,1.0
Resort Hotel,0.0,113,2015,43,18,2,4,1,0,0,0,0,0,0,No Deposit,40.0,0.0,35.0,0.0,1.0
Resort Hotel,0.0,5,2015,43,19,1,4,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,0.0,0.0,0.0
Resort Hotel,0.0,5,2015,43,19,1,4,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,0.0,0.0,0.0
Resort Hotel,0.0,1,2015,43,23,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,83.0,1.0,1.0
Resort Hotel,0.0,43,2015,43,20,0,4,1,0,0,0,0,0,0,No Deposit,240.0,0.0,42.3,1.0,1.0
Resort Hotel,0.0,25,2015,43,23,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,56.0,0.0,2.0
Resort Hotel,0.0,29,2015,43,18,2,5,2,0,0,0,0,0,0,No Deposit,40.0,0.0,35.6,0.0,0.0
Resort Hotel,0.0,7,2015,43,24,0,1,1,0,0,0,0,0,0,No Deposit,240.0,0.0,58.0,1.0,2.0
Resort Hotel,0.0,7,2015,43,24,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,67.0,0.0,2.0
Resort Hotel,0.0,7,2015,43,24,0,1,1,0,0,0,0,0,0,No Deposit,240.0,0.0,58.0,0.0,2.0
Resort Hotel,0.0,86,2015,43,18,2,5,2,0,0,0,0,0,0,No Deposit,243.0,0.0,50.03,0.0,0.0
Resort Hotel,0.0,0,2015,43,24,0,1,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,58.0,0.0,0.0
Resort Hotel,0.0,121,2015,43,18,2,5,1,0,0,0,0,0,0,No Deposit,243.0,0.0,35.0,0.0,0.0
Resort Hotel,0.0,121,2015,43,18,2,5,2,0,0,0,0,0,0,No Deposit,243.0,0.0,43.93,0.0,0.0
Resort Hotel,0.0,0,2015,43,24,0,1,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,58.0,0.0,0.0
Resort Hotel,0.0,1,2015,43,24,0,1,1,0,0,0,0,0,0,No Deposit,240.0,0.0,58.0,0.0,0.0
Resort Hotel,0.0,62,2015,43,18,2,5,2,0,0,0,0,0,0,No Deposit,26.0,0.0,46.5,0.0,1.0
Resort Hotel,0.0,55,2015,43,21,0,4,2,0,0,0,0,0,0,No Deposit,241.0,0.0,76.84,0.0,2.0
Resort Hotel,0.0,11,2015,43,23,0,2,1,0,0,0,0,0,0,No Deposit,253.0,0.0,0.0,0.0,1.0
Resort Hotel,0.0,62,2015,43,18,2,5,2,0,0,0,0,0,0,No Deposit,26.0,0.0,44.18,0.0,1.0
Resort Hotel,0.0,25,2015,43,23,0,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,56.0,0.0,1.0
Resort Hotel,0.0,44,2015,43,21,0,4,2,0,0,0,0,0,0,No Deposit,115.0,0.0,70.5,0.0,0.0
Resort Hotel,0.0,10,2015,43,23,0,2,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,107.0,1.0,1.0
Resort Hotel,0.0,7,2017,10,10,0,2,2,0,0,1,0,0,0,No Deposit,250.0,0.0,77.0,1.0,1.0
Resort Hotel,0.0,89,2015,43,19,1,5,2,0,0,0,0,0,0,No Deposit,36.0,0.0,66.0,1.0,0.0
Resort Hotel,0.0,29,2015,43,23,0,2,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,62.0,1.0,1.0
Resort Hotel,0.0,44,2015,43,19,2,5,3,0,0,0,0,0,0,No Deposit,26.0,0.0,96.21,0.0,1.0
Resort Hotel,0.0,44,2015,43,19,2,5,2,0,0,0,0,0,0,No Deposit,26.0,0.0,70.5,0.0,1.0
Resort Hotel,0.0,0,2015,43,23,1,2,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,47.0,0.0,1.0
Resort Hotel,0.0,51,2015,43,22,1,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,55.0,1.0,1.0
Resort Hotel,0.0,51,2015,43,22,1,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,47.0,0.0,1.0
Resort Hotel,0.0,52,2015,43,19,2,5,2,0,0,0,0,0,0,No Deposit,177.0,0.0,64.88,0.0,0.0
Resort Hotel,0.0,38,2015,43,22,1,3,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,62.0,1.0,0.0
Resort Hotel,0.0,146,2015,43,19,2,5,1,0,0,0,0,0,0,No Deposit,240.0,0.0,48.43,0.0,2.0
Resort Hotel,0.0,146,2015,43,19,2,5,1,0,0,0,0,0,0,No Deposit,240.0,0.0,47.0,0.0,2.0
Resort Hotel,0.0,146,2015,43,19,2,5,1,0,0,0,0,0,0,No Deposit,240.0,0.0,48.43,0.0,2.0
Resort Hotel,0.0,0,2015,44,25,1,0,2,0,0,0,0,0,0,No Deposit,240.0,0.0,48.0,0.0,0.0
Resort Hotel,0.0,77,2015,43,19,2,5,2,0,0,0,0,0,0,No Deposit,314.0,0.0,36.0,0.0,0.0
Resort Hotel,0.0,84,2015,43,21,2,4,2,0,0,0,0,0,0,No Deposit,240.0,0.0,66.67,0.0,2.0
Resort Hotel,0.0,36,2015,43,20,2,5,2,0,0,0,0,0,0,No Deposit,147.0,0.0,41.33,0.0,1.0
Resort Hotel,0.0,3,2015,44,26,1,0,1,0,0,0,0,0,0,No Deposit,314.0,0.0,31.2,1.0,0.0
Resort Hotel,0.0,0,2015,44,26,1,0,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,35.1,0.0,0.0
Resort Hotel,0.0,0,2015,44,26,1,0,1,0,0,0,0,0,0,No Deposit,240.0,0.0,39.0,0.0,1.0
Resort Hotel,0.0,188,2015,43,20,2,5,2,0,0,0,0,0,0,No Deposit,143.0,0.0,57.6,0.0,0.0
Resort Hotel,0.0,1,2015,44,26,1,0,1,0,0,0,0,0,0,No Deposit,240.0,0.0,35.1,0.0,1.0
Resort Hotel,0.0,0,2015,44,26,1,0,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,45.0,1.0,0.0
Resort Hotel,0.0,0,2015,44,27,0,0,2,0,0,1,0,0,0,No Deposit,214.65992721391024,0.0,0.0,0.0,0.0
Resort Hotel,0.0,48,2015,43,21,2,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,86.0,0.0,3.0
Resort Hotel,0.0,40,2015,43,20,2,6,2,0,0,0,0,0,0,No Deposit,2.0,0.0,42.5,0.0,0.0
Resort Hotel,0.0,122,2015,43,18,4,6,2,0,0,0,0,0,0,No Deposit,240.0,0.0,45.0,0.0,0.0
Resort Hotel,0.0,0,2015,44,27,0,1,1,0,0,0,0,0,0,No Deposit,314.0,0.0,31.2,0.0,0.0
Resort Hotel,0.0,5,2015,44,26,1,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,37.0,0.0,0.0
Resort Hotel,0.0,0,2015,44,27,0,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,39.0,0.0,0.0
Resort Hotel,0.0,43,2015,43,24,2,2,2,0,0,0,0,0,0,No Deposit,36.0,0.0,38.04,0.0,0.0
Resort Hotel,0.0,41,2015,43,18,4,6,2,1,0,0,0,0,0,No Deposit,214.65992721391024,0.0,66.0,0.0,1.0
Resort Hotel,0.0,5,2015,44,26,1,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,40.0,1.0,0.0
Resort Hotel,0.0,0,2015,44,26,1,1,2,0,0,0,0,0,0,No Deposit,147.0,0.0,65.6,0.0,0.0
Resort Hotel,0.0,0,2015,44,27,0,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,39.0,0.0,0.0
Resort Hotel,0.0,0,2015,44,27,0,1,1,0,0,0,0,0,0,No Deposit,47.0,0.0,48.0,0.0,0.0
Resort Hotel,0.0,101,2015,43,22,2,5,2,0,0,0,0,0,0,No Deposit,175.0,0.0,36.86,0.0,0.0
Resort Hotel,0.0,21,2015,43,22,2,5,2,0,0,0,0,0,0,No Deposit,243.0,0.0,42.5,0.0,1.0
Resort Hotel,0.0,0,2015,44,26,1,2,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,48.0,0.0,0.0
Resort Hotel,0.0,38,2015,43,22,2,5,2,1,0,0,0,0,0,No Deposit,243.0,0.0,76.93,0.0,1.0
Resort Hotel,0.0,45,2015,43,22,2,5,2,0,0,0,0,0,0,No Deposit,243.0,0.0,43.93,0.0,1.0
Resort Hotel,0.0,121,2015,43,18,4,7,2,0,0,0,0,0,0,No Deposit,243.0,0.0,44.14,0.0,2.0
Resort Hotel,0.0,0,2015,44,28,0,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,48.0,1.0,0.0
Resort Hotel,0.0,21,2015,43,22,2,5,2,0,0,0,0,0,0,No Deposit,243.0,0.0,54.0,0.0,2.0
Resort Hotel,0.0,21,2015,43,22,2,5,2,0,1,0,0,0,0,No Deposit,243.0,0.0,43.93,0.0,2.0
Resort Hotel,0.0,14,2015,44,26,1,3,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,48.0,0.0,0.0
Resort Hotel,0.0,0,2015,44,29,0,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,48.0,0.0,0.0
Resort Hotel,0.0,0,2015,44,29,0,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,48.0,0.0,0.0
Resort Hotel,0.0,5,2015,44,27,0,3,1,0,0,0,0,0,0,No Deposit,175.0,0.0,31.2,0.0,0.0
Resort Hotel,0.0,61,2015,44,29,0,1,2,0,0,0,0,0,0,No Deposit,251.0,0.0,46.0,0.0,1.0
Resort Hotel,0.0,7,2015,44,28,0,2,2,0,0,0,0,0,0,No Deposit,314.0,0.0,58.8,1.0,1.0
Resort Hotel,0.0,1,2015,44,29,0,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,48.0,0.0,0.0
Resort Hotel,0.0,1,2015,44,29,0,1,1,0,0,0,0,0,0,No Deposit,240.0,0.0,35.1,0.0,0.0
Resort Hotel,0.0,5,2015,44,27,0,3,2,0,0,0,0,0,0,No Deposit,175.0,0.0,38.4,0.0,0.0
Resort Hotel,0.0,5,2015,44,25,2,4,2,0,0,0,0,0,0,No Deposit,240.0,0.0,56.48,0.0,1.0
Resort Hotel,0.0,79,2015,44,29,0,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,46.5,1.0,1.0
Resort Hotel,0.0,79,2015,44,29,0,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,40.5,0.0,1.0
Resort Hotel,0.0,8,2015,44,30,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,48.0,0.0,2.0
Resort Hotel,0.0,1,2015,44,30,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,43.2,0.0,1.0
Resort Hotel,0.0,88,2015,43,24,2,5,2,2,0,0,0,0,0,No Deposit,250.0,0.0,96.43,0.0,1.0
Resort Hotel,0.0,0,2015,44,30,0,1,2,0,0,0,0,0,0,No Deposit,241.0,0.0,37.73,0.0,1.0
Resort Hotel,0.0,115,2015,44,25,2,4,2,0,0,0,0,0,0,No Deposit,8.0,0.0,37.67,0.0,2.0
Resort Hotel,0.0,130,2015,43,24,2,5,2,2,0,0,0,0,0,No Deposit,2.0,0.0,130.07,0.0,1.0
Resort Hotel,0.0,9,2015,44,30,0,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,76.0,0.0,1.0
Resort Hotel,1.0,155,2015,44,31,1,1,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,36.0,0.0,0.0
Resort Hotel,0.0,101,2015,43,18,4,10,2,0,0,0,0,0,0,No Deposit,243.0,0.0,62.5,0.0,0.0
Resort Hotel,0.0,20,2015,44,27,0,5,2,0,0,0,0,0,0,No Deposit,175.0,0.0,50.8,1.0,0.0
Resort Hotel,0.0,48,2015,44,25,2,5,2,0,0,0,0,0,0,No Deposit,243.0,0.0,42.5,0.0,1.0
Resort Hotel,0.0,159,2015,44,25,2,5,2,0,0,0,0,0,0,No Deposit,243.0,0.0,43.93,0.0,1.0
Resort Hotel,0.0,3,2015,44,31,0,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,0.0,0.0,0.0
Resort Hotel,0.0,153,2015,44,29,0,3,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,42.0,1.0,0.0
Resort Hotel,0.0,154,2015,44,30,0,2,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,36.0,0.0,0.0
Resort Hotel,0.0,2,2015,44,31,0,1,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,42.0,0.0,0.0
Resort Hotel,0.0,153,2015,44,29,0,3,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,36.0,0.0,0.0
Resort Hotel,0.0,155,2015,44,31,0,1,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,36.0,0.0,0.0
Resort Hotel,0.0,4,2015,44,30,0,2,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,42.0,1.0,0.0
Resort Hotel,0.0,4,2015,44,31,0,1,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,42.0,1.0,0.0
Resort Hotel,0.0,88,2015,44,25,2,5,2,1,0,0,0,0,0,No Deposit,243.0,0.0,61.73,0.0,3.0
Resort Hotel,0.0,74,2015,44,25,2,5,2,0,0,0,0,0,0,No Deposit,243.0,0.0,39.68,0.0,0.0
Resort Hotel,0.0,1,2015,44,31,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,49.0,0.0,2.0
Resort Hotel,0.0,6,2016,47,14,1,3,1,0,0,1,1,0,0,No Deposit,214.65992721391024,0.0,27.0,0.0,0.0
Resort Hotel,0.0,17,2015,44,29,1,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,72.75,0.0,1.0
Resort Hotel,0.0,11,2015,44,30,1,2,2,0,0,0,0,0,0,No Deposit,177.0,0.0,56.0,1.0,1.0
Resort Hotel,0.0,0,2015,45,1,1,0,2,0,0,0,0,0,0,No Deposit,240.0,0.0,50.1,1.0,0.0
Resort Hotel,0.0,0,2015,45,1,1,0,2,0,0,0,0,0,0,No Deposit,6.0,0.0,81.9,0.0,0.0
Resort Hotel,0.0,3,2015,44,30,1,2,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,36.0,0.0,0.0
Resort Hotel,0.0,6,2015,45,1,1,0,2,0,0,0,0,0,0,No Deposit,240.0,0.0,58.0,0.0,2.0
Resort Hotel,0.0,5,2015,44,27,1,5,2,0,0,0,0,0,0,No Deposit,241.0,0.0,39.99,0.0,1.0
Resort Hotel,0.0,0,2015,45,2,1,0,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,41.0,1.0,0.0
Resort Hotel,0.0,74,2015,44,30,2,2,2,0,0,0,0,0,0,No Deposit,241.0,0.0,47.74,0.0,1.0
Resort Hotel,0.0,0,2015,45,1,2,0,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,48.0,0.0,0.0
Resort Hotel,0.0,1,2015,45,3,0,1,1,0,0,0,0,0,0,No Deposit,240.0,0.0,46.0,1.0,0.0
Resort Hotel,0.0,4,2015,45,2,1,1,1,0,0,0,0,0,0,No Deposit,1.0,0.0,25.0,0.0,0.0
Resort Hotel,0.0,0,2015,45,2,1,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,40.0,0.0,0.0
Resort Hotel,0.0,4,2015,45,3,0,1,1,0,0,0,0,0,0,No Deposit,240.0,0.0,36.0,0.0,0.0
Resort Hotel,0.0,6,2015,45,3,0,2,1,0,0,0,0,0,0,No Deposit,240.0,0.0,35.1,0.0,1.0
Resort Hotel,0.0,113,2015,44,31,2,3,2,0,0,0,0,0,0,No Deposit,250.0,0.0,42.28,0.0,0.0
Resort Hotel,0.0,1,2015,45,4,0,1,2,0,0,0,0,0,0,No Deposit,6.0,0.0,25.0,1.0,0.0
Resort Hotel,0.0,28,2015,45,4,0,1,2,0,0,0,0,0,0,No Deposit,251.0,0.0,36.0,0.0,0.0
Resort Hotel,0.0,9,2015,45,2,1,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,48.0,0.0,0.0
Resort Hotel,0.0,1,2015,45,3,0,2,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,48.0,0.0,0.0
Resort Hotel,0.0,53,2015,45,1,2,2,2,0,0,0,0,0,0,No Deposit,242.0,0.0,70.2,0.0,2.0
Resort Hotel,0.0,1,2015,45,3,0,2,1,0,0,0,0,0,0,No Deposit,240.0,0.0,36.0,0.0,1.0
Resort Hotel,0.0,0,2015,45,5,0,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,63.0,1.0,0.0
Resort Hotel,0.0,121,2015,45,1,2,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,46.0,0.0,1.0
Resort Hotel,0.0,3,2015,45,5,0,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,35.0,0.0,0.0
Resort Hotel,0.0,27,2015,45,3,0,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,65.7,0.0,2.0
Resort Hotel,0.0,29,2015,45,1,2,4,2,0,0,0,0,0,0,No Deposit,156.0,0.0,33.3,0.0,1.0
Resort Hotel,0.0,17,2015,45,6,0,1,1,0,0,0,0,0,0,No Deposit,240.0,0.0,44.1,0.0,1.0
Resort Hotel,0.0,99,2015,44,29,2,7,2,0,0,0,0,0,0,No Deposit,250.0,0.0,42.6,1.0,1.0
Resort Hotel,0.0,0,2015,45,6,0,1,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,56.0,0.0,0.0
Resort Hotel,0.0,59,2015,45,1,2,4,2,0,0,0,0,0,0,No Deposit,240.0,0.0,42.0,1.0,1.0
Resort Hotel,0.0,45,2015,44,31,2,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,67.71,0.0,1.0
Resort Hotel,0.0,7,2015,45,6,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,49.0,0.0,0.0
Resort Hotel,0.0,19,2015,45,2,1,4,2,0,0,0,0,0,0,No Deposit,240.0,0.0,49.2,1.0,1.0
Resort Hotel,0.0,13,2015,45,1,2,5,2,0,0,0,0,0,0,No Deposit,6.0,0.0,58.13,0.0,0.0
Resort Hotel,0.0,1,2015,45,7,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,64.0,1.0,2.0
Resort Hotel,0.0,34,2015,45,1,2,5,2,0,0,0,0,0,0,No Deposit,156.0,0.0,31.63,0.0,2.0
Resort Hotel,0.0,1,2015,45,5,0,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,70.0,1.0,2.0
Resort Hotel,0.0,269,2015,45,7,0,1,2,0,0,0,0,0,0,No Deposit,171.0,0.0,49.5,0.0,0.0
Resort Hotel,0.0,69,2016,47,19,0,1,2,0,0,1,0,0,0,No Deposit,241.0,0.0,56.83,0.0,1.0
Resort Hotel,0.0,1,2015,45,7,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,58.0,0.0,1.0
Resort Hotel,0.0,39,2015,45,1,2,5,2,0,0,0,0,0,0,No Deposit,171.0,0.0,29.06,0.0,0.0
Resort Hotel,0.0,4,2015,45,6,0,2,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,68.5,0.0,1.0
Resort Hotel,0.0,94,2015,45,1,2,5,2,0,0,0,0,0,0,No Deposit,171.0,0.0,26.23,0.0,1.0
Resort Hotel,0.0,170,2015,45,2,1,5,2,0,0,0,0,0,0,No Deposit,314.0,0.0,25.92,0.0,0.0
Resort Hotel,0.0,2,2015,45,7,0,1,1,0,0,0,0,0,0,No Deposit,330.0,0.0,27.0,0.0,0.0
Resort Hotel,0.0,0,2015,45,7,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,46.4,0.0,1.0
Resort Hotel,0.0,20,2015,45,2,2,5,2,0,0,0,0,0,0,No Deposit,69.0,0.0,29.0,0.0,0.0
Resort Hotel,0.0,305,2015,45,5,1,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,55.0,0.0,1.0
Resort Hotel,0.0,0,2015,45,5,1,3,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,56.0,0.0,0.0
Resort Hotel,0.0,22,2015,45,5,1,3,2,0,0,0,0,0,0,No Deposit,26.0,0.0,39.33,0.0,0.0
Resort Hotel,0.0,13,2015,45,1,3,5,2,0,0,0,0,0,0,No Deposit,6.0,0.0,26.1,0.0,0.0
Resort Hotel,0.0,0,2015,46,8,1,0,2,0,0,0,0,0,0,No Deposit,240.0,0.0,58.0,1.0,0.0
Resort Hotel,0.0,11,2015,45,2,2,5,2,0,0,0,0,0,0,No Deposit,69.0,0.0,30.6,0.0,0.0
Resort Hotel,0.0,0,2015,46,9,1,0,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,35.0,0.0,0.0
Resort Hotel,0.0,4,2015,45,7,2,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,88.0,0.0,3.0
Resort Hotel,1.0,289,2015,47,20,1,2,2,0,0,0,1,0,0,No Deposit,134.0,0.0,69.0,0.0,0.0
Resort Hotel,0.0,0,2015,46,10,0,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,51.0,0.0,0.0
Resort Hotel,0.0,0,2015,46,10,0,1,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,68.0,1.0,0.0
Resort Hotel,0.0,32,2015,46,10,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,58.0,1.0,1.0
Resort Hotel,0.0,0,2015,46,10,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,68.0,0.0,1.0
Resort Hotel,0.0,0,2015,46,9,1,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,53.0,0.0,0.0
Resort Hotel,0.0,0,2015,46,10,0,2,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,50.0,0.0,0.0
Resort Hotel,0.0,0,2015,46,11,0,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,40.0,0.0,0.0
Resort Hotel,0.0,3,2015,46,8,2,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,64.0,1.0,1.0
Resort Hotel,0.0,1,2015,46,11,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,58.0,0.0,1.0
Resort Hotel,0.0,0,2015,46,11,0,1,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,80.0,0.0,0.0
Resort Hotel,0.0,1,2015,45,6,2,5,2,0,0,0,0,0,0,No Deposit,241.0,0.0,41.48,0.0,0.0
Resort Hotel,0.0,5,2015,46,11,0,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,65.73,1.0,1.0
Resort Hotel,0.0,109,2015,46,13,0,1,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,80.8,1.0,2.0
Resort Hotel,0.0,89,2015,46,9,1,5,2,0,0,0,0,0,0,No Deposit,314.0,0.0,62.16,1.0,1.0
Resort Hotel,0.0,3,2015,46,10,0,5,2,0,0,0,0,0,0,No Deposit,250.0,0.0,71.2,1.0,0.0
Resort Hotel,0.0,15,2015,46,13,0,2,2,0,0,0,0,0,0,No Deposit,185.0,0.0,52.2,0.0,0.0
Resort Hotel,0.0,16,2015,46,14,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,78.0,0.0,1.0
Resort Hotel,0.0,28,2015,45,7,2,6,1,0,0,0,0,0,0,No Deposit,328.0,0.0,40.0,0.0,0.0
Resort Hotel,0.0,54,2015,45,7,2,6,2,0,0,0,0,0,0,No Deposit,240.0,0.0,90.0,1.0,3.0
Resort Hotel,0.0,54,2015,45,7,2,6,2,0,0,0,0,0,0,No Deposit,240.0,0.0,78.0,0.0,3.0
Resort Hotel,0.0,65,2015,46,8,2,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,58.0,0.0,1.0
